id,serial_number,script,date,numerical_date_start,numerical_date_end,cla_volume,cla_number,provenance,provenance_type,provenance_lat,provenance_lon,contents,support,name,url,tm_number,is_public,created_at,updated_at,deleted_at,image_name,image_copyright,image_source_url,facsimile_url,script_commentary,admin_notes,library_id,city,library,library_lat,library_lon,,
1946,1540,Anglo-Saxon Minuscule,VIII²,751,800,9,1432,"Written doubtless in an Anglo-Saxon scriptorium in Germany. Belonged to the Würzburg Cathedral Library, where the manuscript bore the numbers 'LXXXII' and '98'.",,,,"Isidorus, De Officiis Ecclesiasticis.",Parchment,,,TM 67573,1,2/18/2016 16:23:19,12/22/2016 0:33:06,,,,,,Script is an Anglo-Saxon minuscule of a distinct type characterised by long descenders and **g** resembling an elongated flat-topped **3**. The scribe's prayer is seen on fol. 64v.,,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1946,http://elmss.nuigalway.ie/catalogue/1946
1947,1541,Anglo-Saxon Majuscule,VIII²,751,800,9,1433,"Written by an Anglo-Saxon scribe, presumably on the Continent and probably in some German centre. Belonged to the Würzburg Cathedral Library, where it bore the numbers 'CXLII' and '122'.",,,,"Isidorus, Quaestiones in Vetus Testamentum (Deuteronomium–Iudices, Iosua).",Parchment,,,TM 67574,1,2/18/2016 16:23:19,11/1/2016 8:44:58,,,,,,"Script is mainly an uncalligraphic, rapid Anglo~Saxon minuscule: the long, shallow loop of **e** in ligature leans to the right, as if the letter were broken; short horizontals, mainly of **Ᵹ** and **ꞇ**, turn up; subscript **i** is frequent.",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1947,http://elmss.nuigalway.ie/catalogue/1947
1948,1542,Anglo-Saxon Minuscule,VIII–IX,701,900,9,1434,"Written doubtless in an Anglo-Saxon centre on the Continent, perhaps at Würzburg itself. Belonged to the Würzburg Cathedral Library; it bears the characteristic shelf-mark 'CLXIII'.",,,,"Apponius, Commentarius in Canticum Canticorum; Hieronymus, Vita Malchi; Hieronymus, Epistulae (14, Ad Heliodorum Monachum); Ps- Melito, Acta Ioannis Apostoli.",Parchment,,,TM 67575,1,2/18/2016 16:23:19,12/22/2016 9:05:39,,,,,,"Script is Anglo-Saxon minuscule: descenders are fairly long; the shaft of **z** sweeps boldly below the line. Lemmata are in somewhat compressed Anglo-Saxon majuscule touched up with daubs of red and yellow. Some verses in Insular script saec. VIII–IX on fol. 61v might be in the hand of Gundheri (cf. M. p. th. f. 64, CLA [9.1418](https://elmss.nuigalway.ie/catalogue/1927)).",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1948,http://elmss.nuigalway.ie/catalogue/1948
1949,1543,Anglo-Saxon Majuscule and Minuscule,VIII–IX,701,900,9,1435,"Written doubtless in an Anglo-Saxon centre on the Continent, presumably in the Würzburg region, to judge from its palaeographical kinship to M. p. th. f. 17 (CLA [9.1405](https://elmss.nuigalway.ie/catalogue/1911)). Belonged to the Würzburg Cathedral Library: the characteristic shelf-marks ‘CXXII' and '102' are seen on fol. 1.",,,,"Isidorus, Synonyma (1.2.1–26, 82–fin.); Vitae S Eugeniae, S Potiti (fragm.).",Parchment,,,TM 67576,1,2/18/2016 16:23:19,12/22/2016 9:07:51,,,,,,"Script is partly Anglo-Saxon minuscule of South English type, partly compressed majuscule, both recalling the scripts of M. p. th. f. 17 (CLA [9.1405](https://elmss.nuigalway.ie/catalogue/1911)), and often a mixture of the two: a form of **T** with stem going far below the line is seen at end of words here and there but mostly in one minuscule hand (foll. 40 ff.); the script on fol. 37r–v and part of fol. 38 is erased. An extensive correction on fol. 53 and the added 'Missa speciosa' on foll. 70v and 71 are both in Caroline minuscule saec. IX ex. Small fragments in Anglo-Saxon minuscule saec. IX are found in the binding.",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1949,http://elmss.nuigalway.ie/catalogue/1949
1951,1544,Anglo-Saxon Minuscule,VIII–IX,701,900,9,1436,"Written in an Anglo-Saxon centre on the Continent, presumably in the Fulda-Würzburg region. Belonged to the Würzburg Cathedral Library, where the volume bore the numbers 'CXXXVI' and '142'.",,,,"Excerpta Theologica; Passiones SS Caeciliae, Iulianae, etc.; Homiliae.",Parchment,,,TM 67577,1,2/18/2016 16:23:19,12/22/2016 9:09:28,,,,,,"Script, by several hands, is pointed Anglo-Saxon minuscule mostly with long descenders; **y** has both branches leaning to the right. The name 'sahsrih' is scratched in on fol. 22v. A curious fragmentary diagram representing apparently a military camp (on fol. 42v) may have been intended for some play.",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1951,http://elmss.nuigalway.ie/catalogue/1951
1952,1545,Anglo-Saxon Minuscule,VIII–IX,701,900,9,1437,"Written doubtless in an Anglo-Saxon centre on the Continent and presumably in Germany, if not in Würzburg itself. Belonged to the Würzburg Cathedral Library, where the composite volume bore the numbers 'CXXXVI' and '142'.",,,,"Isidorus, Synonyma (1.1–11, 18).",Parchment,,,TM 67578,1,2/18/2016 16:23:19,12/22/2016 9:11:18,,,,,,"Script, by more than one hand, is Anglo-Saxon minuscule, mostly of a distinct type characterized by long descenders; in parts of the manuscript majuscule elements creep in.",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1952,http://elmss.nuigalway.ie/catalogue/1952
1953,1546,Anglo-Saxon Minuscule,VIII–IX,701,900,9,1438,"Written in an Anglo-Saxon centre on the Continent and presumably in Germany. Belonged to the Würzburg Cathedral Library, where the manuscript bore the numbers 'CXXX' and '173'.",,,,"Vitae Patrum (Geronticon, imperf.).",Parchment,,,TM 67579,1,2/18/2016 16:23:19,12/22/2016 9:12:13,,,,,,"Script is small and neat Anglo-Saxon minuscule by different hands writing different types, some redolent of Northumbria: the first uses long descenders; the bow of **Ᵹ** often forms a triangle; the third stroke of final **m** goes below the line.",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1953,http://elmss.nuigalway.ie/catalogue/1953
1954,1547,Anglo-Saxon Minuscule,VIII–IX,701,900,9,1439,"Written in an Anglo-Saxon centre on the Continent, presumably in Germany. Belonged to the Würzburg Cathedral Library; listed as no. 99 in the eighteenth-century catalogue.",,,,Excerpta ex Canonum Collectione Hibernensi; Sententiae Variae Patrum.,Parchment,,,TM 67580,1,2/18/2016 16:23:19,12/22/2016 9:13:53,,,,,,"Script of the main hand is a pointed Anglo-Saxon minuscule; parts of foll. 17r–v, etc., show a more cursive Anglo-Saxon minuscule; the script seems irregular and perhaps tries to imitate the exemplar; ligatures include forms with **e** having the lower bow reversed and **st**; some short passages are in crude Continental minuscule influenced by Insular (fol. 56v) and in Insular minuscule showing Continental influence (fol. 58).",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1954,http://elmss.nuigalway.ie/catalogue/1954
1956,1549,Anglo-Saxon Minuscule,VIII²,751,800,9,1441,"Written in an Anglo-Saxon centre presumably on the Continent. Partly erased in the early ninth century and used for copying a penitential in the Würzburg or Fulda region. Belonged to the Würzburg Cathedral Library, where the manuscript bore the numbers 'LXVI' and ‘101'.",,,,Lectionarium and Sacramentarium.,Parchment,,,TM 67582,1,2/18/2016 16:23:19,11/18/2016 5:34:24,,,,,,"Script is a curious, pointed, and very slim Anglo-Saxon minuscule with some majuscule elements: open **a** and **ꝺ** are regularly majuscule; the upper part of **e** is mostly open; the tail of **Ᵹ** is long and sinuous; the tops of **Ᵹ** and **ꞇ** sag; descenders are unusually long and thin.","☛Y. Hen, Liturgical palimpsests, Bibliologia 26, 2007, p. 54 no. 3é[check]. ☛ Gamber, CLLA 1221.",70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1956,http://elmss.nuigalway.ie/catalogue/1956
1958,1550,Pre-Caroline and Anglo-Saxon Minuscule,VIII–IX,701,900,9,1442,"Written in a Southwest German centre such as Murbach. Migrated early to the Main region or Hessia, where the last four folios were added in Anglo-Saxon minuscule. Belonged to the Würzburg Cathedral Library, where it bore the numbers 'CXLV' and '55'.",,,,"Caesarius Arelatensis, Homiliae (4, 233–236, 155); Caesarius Arelatensis, Epistulae (2, Ad Sanctiomoniales, fragm.); Eusebius Gallicanus, Homiliae (39, 6, 40, 41, 44). ",Parchment,,,TM 67583,1,2/18/2016 16:23:19,12/22/2016 9:19:59,,,,,,"Script of foll. 1–37v is an early roundish minuscule of Southwest German type, closely resembling the script of CLM 14082 and 14379 (CLA [9.1290](https://elmss.nuigalway.ie/catalogue/1785), [1296](https://elmss.nuigalway.ie/catalogue/1791)): **a** and **d** have two forms; the shaft of **h** often leans to the left or is even curved like a longish **s**; here and there the top of **ꞇ** bends down to the left; v-shaped **u** is found suprascript at line-end; a dot is often added to the lower left limb of **x** as in the Munich manuscripts; **z** is tall; numerous ligatures, including forms with a suprascript and with **i** subscript; **ti** ligature occurs for soft **ti**. The script of foll. 37v ff. is Anglo-Saxon minuscule with long, finely pointed descenders.",,70,Würzburg,Universitätsbibliothek,49.791304,9.953355,http://elmss.nuigalway.ie/api/v1/catalogue/1958,http://elmss.nuigalway.ie/catalogue/1958
1961,1858,Anglo-Saxon Majuscule and Minuscule,VIII¹,701,750,S,**1229,"Written presumably in Northumbria. The fragment seems to have come from the monastery Niederaltaich in Bavaria; according to the Leipzig catalogues of 1737 and 1752 it was formerly bound together with MS Rep. II. 35 b which belonged to this monastery. Formerly in Leipzig Stadtbibliothek and apparently a membrum disiectum with the leaf reproduced in CLA [8.1229](https://elmss.nuigalway.ie/catalogue/1708), which is now missing.",,,,Testamentum Novum. Evangelium (Mt 1.2 - 6.4).,Parchment,,,TM 67363,1,2/18/2016 16:23:19,12/17/2016 15:44:58,,,,,,"Script, by more than one hand, is Anglo-Saxon majuscule up to cap. 1. 20: **a**, **d**, and **r** have two forms; **n** (**N** occurs rarely); **S** throughout; thereafter compressed Anglo-Saxon minuscule with numerous majuscule elements: **a** has four forms, one form being tall and open at the top; **i** at the beginning of words has a tendency to be somewhat longer; **S** is frequent; the lower left limb of **x** here and there forms a shallow **s**; there is a marked tendency to use somewhat ornate forms (**a**, **d**, **q**, and even **m** with the second bow curiously elongated to fill out the line as in the Book of Kells, CLA [2.274](https://elmss.nuigalway.ie/catalogue/593)). Corrections by Insular and later Continental hands. Some glosses in a crude late eighth-century (?) hand.",,328,Leipzig,Stadtbibliothek,51.339696,12.373075,http://elmss.nuigalway.ie/api/v1/catalogue/1961,http://elmss.nuigalway.ie/catalogue/1961
1963,1899,Anglo-Saxon Minuscule,VIII ex,776,800,S,**1400,"Written doubtless in an Anglo-Saxon centre in Germany, most likely at Mainz, by Willibaldus diaconus. The subscription in Anglo-Saxon majuscule 'Uuillibaldus diaconus scripsit Amen' stands at the end of the work on fol. 65v. The manuscript was certainly at Mainz early in the ninth century, as is shown by the script of the additions. Later in the Würzburg Cathedral Library: the typical fifteenth-century shelf-mark 'CXXXIII' is seen on Oxford fol. 1, fly-leaf. The main manuscript was acquired by agents of Archbishop Laud, who presented the volume to the Bodleian in 1637.",,,,"Gregorius Magnus, Regula Pastoralis. (imperf.)",Parchment,,,TM 67539,1,2/18/2016 16:23:19,12/17/2016 15:46:37,,,,,,"Script is a regular Anglo-Saxon minuscule of a distinct type characterized by long descenders and the form of **Ᵹ** with angular, protruding chest: **e** is frequently theta-shaped; **Ᵹ** in ligature with following **n** has no horizontal top-stroke; **z** plunges well below the line. Numerous corrections over erasure by an Anglo-Saxon hand saec. VIII–IX (e.g. on fol. 25). Various notanda by several hands in Caroline minuscule saec. IX, some of the distinctly Mainz type, fill fol. 1v, the lower half of fol. 65v after the colophon, and foll. 66–81v. Some German names were entered saec. IX: 'Bobbo ruodolf' (fol. 25v), 'Heribertus' (fol. 79v), 'Liutker' (fol. 80v).",,124,Oxford,Bodleian Library,51.752021,-1.257726,http://elmss.nuigalway.ie/api/v1/catalogue/1963,http://elmss.nuigalway.ie/catalogue/1963
1964,1890,Anglo-Saxon Minuscule,VIII ex,776,800,S,**146,"Written at the well-known Anglo-Saxon centre of Fulda. The manuscript was copied from a Visigothic exemplar, fragments of which survive at Kassel and Marburg (CLA [12.1785](http://elmss.nuigalway.ie/catalogue/2091)). The Marburg leaves were used for binding Schmalkalden books of accounts for the years 1589 and 1590. The fragment formerly in Cheltenham is now at the Houghton Library of Harvard University.",,,,"Hieronymus, Epistulae (fragm.).",Parchment,,,TM,1,2/18/2016 16:23:19,12/17/2016 15:54:11,,,,,,"Script is expert Anglo-Saxon minuscule of a distinct type with theta-shaped **e** and elongated **Ᵹ** with a protruding chest: **a** has two forms; **ꝺ** is mostly uncial; initial **i**-longa occurs, but not consistently; descenders are longish; Continental influence is evident in the club-shaped shafts of some tall letters; a contemporary Anglo-Saxon hand corrected **e** to **ae** by attaching subscript **a**. To be compared with the fragments of an anonymous commentary on Matthew in Fulda and formerly also in Dresden (CLA [8.1181](http://elmss.nuigalway.ie/catalogue/1655), and S.**1181 p. 9) and other manuscripts enumerated under [12.1698](http://elmss.nuigalway.ie/catalogue/2001).",,115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/1964,http://elmss.nuigalway.ie/catalogue/1964
1969,1857,Anglo-Saxon Minuscule,VIII–IX,701,900,S,**220,Written presumably in England or in an Anglo-Saxon centre in Germany. The leaf formerly in London and later owned by Mr Mark Lansburgh of Santa Barbara was acquired by Yale University.,,,,"Beda, Expositio in evangelium Lucae (6.43-46)",Parchment,,,TM 66318,1,2/18/2016 16:23:19,12/17/2016 16:12:06,,,,,,"Script is graceful, expert Anglo-Saxon minuscule: **i**-longa here and there initially; the foot of **I** occasionally extends below the following letter; **y** is short and undotted. For other details see under London (CLA [2.220](https://elmss.nuigalway.ie/catalogue/538)).","☛Formerly London, Private collection Merton number unknown",244,"New Haven, Conn.","Yale University, Beinecke Library",41.308274,-72.927884,http://elmss.nuigalway.ie/api/v1/catalogue/1969,http://elmss.nuigalway.ie/catalogue/1969
1976,1825,Anglo-Saxon Minuscule,VIII–IX,701,900,S,1674,"Written in an Anglo-Saxon centre in Germany. The Berlin fragments were used for binding accounts from the fifteenth to the seventeenth century; most of the places mentioned there are situated west of Limburg near the Premonstratensian monastery of Arnstein (founded 1139), the probable home of the fragments in the Middle Ages. The Munich fragment comes from a collection formed by the Jesuit scholar Stephan Beissel (†1915).",,,,"Isidorus, Etymologiae (11 2.33–7, 3.5–7; 12 2.15–29, 7.28–47).",Parchment,,,TM 67844,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,"Script is Anglo-Saxon minuscule by more than one hand: descenders are very long; ligatures include ma, na, and ro (rare in Insular script); subscript i occurs with m and n. Words markedly separated. Corrections and marginal entries by an eleventh-century hand.","☛ formerly Leipzig, Universität Collection Bernhard Bischoff without number<br>formerly Munich, Private collection Bischoff number unknown",341,Wiesbaden,Hauptstaatarchiv,50.0782,8.2398,http://elmss.nuigalway.ie/api/v1/catalogue/1976,http://elmss.nuigalway.ie/catalogue/1976
1977,1826,Anglo-Saxon Minuscule verging on Cursive,VIII med,726,775,S,1675,"Written doubtless in England, as script and vernacular glosses suggest. During the Middle Ages the manuscript lay probably in some English foundation in Germany. The fragments were used for binding purposes; a paper title referring to accounts of 1652 was pasted until recently on MS 139, 2. Belonged to Jacob and Wilhelm Grimm (†1863 and 1859).",,,,"Glossae In Libros Bibliae, etc.; Augustinus, Excerpta.",Parchment,,,TM 67845,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,1464961418-screenshot-2016-06-03-at-143615.jpg,,,,"Script is Anglo-Saxon minuscule by two hands, one calligraphic, the other rather rapid and less expert without ruled lines to guide it: ligatures are numerous (e.g. bs with i or u superscript for bis, bus; li; um; mor; even modo written without lifting the pen). Anglo-Saxon glosses occur in the glossary and are marked by a small s (saxonice) above the word.",,17,Berlin,"Staatsbibliothek zu Berlin, Preußischer Kulturbesitz",52.493805,13.455292,http://elmss.nuigalway.ie/api/v1/catalogue/1977,http://elmss.nuigalway.ie/catalogue/1977
1978,1827,Anglo-Saxon Minuscule,VIII¹,701,750,S,1676,Written doubtless in Northumbria. The medieval home of the manuscript was probably an Anglo-Saxon foundation in Germany. The fragment was used as a book-jacket. Belonged to the Grimm brothers.,,,,"Pelagius, Expositio In Epistulam Pauli Ad Philippenses (2.9–25, 27–3.12).",Parchment,,,TM 67846,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,"Script is expert Anglo-Saxon minuscule of a compressed type with descenders unusually long: the shoulder of r descends very low and is easily mistaken for the short stroke of another letter; cursive features are seen in the ligature tr and in the looped ascender of d; other ligatures include m, n, tio, and even li in the form of an obtuse angle.",,17,Berlin,"Staatsbibliothek zu Berlin, Preußischer Kulturbesitz",52.493805,13.455292,http://elmss.nuigalway.ie/api/v1/catalogue/1978,http://elmss.nuigalway.ie/catalogue/1978
1980,1830,Anglo-Saxon Minuscule,VIII–IX,701,900,S,1678,"Written in an Anglo-Saxon scriptorium, possibly on the Continent, to judge by a certain similarity to one hand of Boulogne 58 (63 and 64), foll. 20v–21 (CLA [6.737](https://elmss.nuigalway.ie/catalogue/1142)). Our fragment comes also from St.-Bertin (cf. the fifteenth-century ex-libris on fol. 1 of the manuscript proper).",,,,"Gregorius Magnus, Homiliae in Evangelia  1.12, 13.",Parchment,,,TM 67847,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,"Script is a somewhat stiff Anglo-Saxon minuscule still retaining some majuscule features: a has three forms; d has two forms, the uncial less frequent; e is theta-shaped here and there; the bow of p ends in a thickening resembling a comma, a feature peculiarly Insular; r is easily mistaken for n; minuscule s predominates and goes well below the line; the bows of d and q are open at the top.",,387,Boulogne-sur-Mer,Bibliothèque Municipale,50.725,1.612,http://elmss.nuigalway.ie/api/v1/catalogue/1980,http://elmss.nuigalway.ie/catalogue/1980
1981,1831,Anglo-Saxon Minuscule,VIII,701,800,S,1679,"Written probably in Northumbria, to judge by features it has in common with our numbers 1676 and 1703 referred to above. Removed from the binding of Cambridge MS St. John's College H. 6, Bede's Super Apocalypsim saec. XII, a manuscript from Ramsey Abbey.",,,,"Cassiodorus, Expositio in Psalmos (76.3–8).",Parchment,,,TM 67848,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,"Script is pointed Anglo-Saxon minuscule with numerous cursive elements, the most striking being the elongated, upward-swinging top of ꞇ: descenders unusually long; the ascenders of b, l, and h are curved, that of d is often looped (as in the Berlin fragment of Pelagius, CLA [12.1676](https://elmss.nuigalway.ie/catalogue/1978)); i, it, a, and m occur subscript and u occurs suprascript; many ligatures.",,251,Cambridge,St John's College,52.201776,0.132432,http://elmss.nuigalway.ie/api/v1/catalogue/1981,http://elmss.nuigalway.ie/catalogue/1981
1982,1832,Anglo-Saxon Majuscule verging on Minuscule (?),VIII(?),701,800,S,1680,"A satisfactory description is virtually impossible because the script is now almost entirely illegible, even with the aid of special photography. No facsimile is known to exist. See M. R. James, MSS of Trinity Hall, p. 40.",,,,Liber Benedictionalis,Parchment,,,TM 67849,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,,,342,Cambridge,Trinity Hall,,,http://elmss.nuigalway.ie/api/v1/catalogue/1982,http://elmss.nuigalway.ie/catalogue/1982
1988,1837,Anglo-Saxon Minuscule,VIII–IX,701,900,S,1685,"Written probably in Werden, possibly in England. The surviving leaves come from Werden. The leaf containing Iudic. 10.7–11.26, formerly belonging to the library of Schloss Arenfels, is still to be located.",,,,Testamentum Vetus. Heptateuchus (fragm.).,Parchment,,,TM 67852,1,2/18/2016 16:23:19,11/20/2016 11:41:43,,,,,,"Script of the main hand is finely-penned, compressed Anglo-Saxon minuscule with long descenders, somehow lacking the typical Anglo-Saxon verve: the normal Anglo-Saxon minuscule **a** is often left open at the top; **d** is the rule with **ꝺ** occurring; the shafts of larger tall letters at the beginning of sentences have a tendency to buckle. It is to be noted that the script of two leaves from the beginning of Genesis is more akin to that of Berlin MS [Theol. lat. fol. 366](http://bilder.manuscripta-mediaevalia.de/hs//katalogseiten/HSK0704_b0052_jpg.htm), another Anglo-Saxon manuscript from Werden (not included in CLA). Small corrections in Caroline minuscule.",,129,Tokyo,Private Collection Takamiya,35.689488,139.691706,http://elmss.nuigalway.ie/api/v1/catalogue/1988,http://elmss.nuigalway.ie/catalogue/1988
1989,1838,Anglo-Saxon Minuscule,VIII ex,776,800,S,1686,"Written in an Anglo-Saxon centre, probably in Germany. Early in the sixteenth century the fragment was used as a jacket for the account of a lepers' house which probably depended from the abbey of Werden; see the entry on the recto: 'Wenemar peters rekenschop van den armen leprosen 1523'.",,,,"Hieronymus, Commentarii in Esaiam 14–15 (fragm.)",Parchment,,,TM 67853,1,2/18/2016 16:23:19,11/20/2016 11:43:10,,,,,,Script is compressed and graceful Anglo-Saxon minuscule: **a** has two forms; **Ᵹ**  has a protruding chest; **i**-longa is used initially and medially; ascenders are wedged or club-shaped; ligatures are few and include **ei** and **si** in the form used for **fi** in other scripts. Black Insular majuscule is seen at the opening of Book 15. Small corrections in Caroline minuscule.,"☛Bischoff, Katalog 1 no. 1072.",67,Düsseldorf,Universitäts- und Landesbibliothek,51.227741,6.773456,http://elmss.nuigalway.ie/api/v1/catalogue/1989,http://elmss.nuigalway.ie/catalogue/1989
1990,1839,Anglo-Saxon Minuscule,VIII²,751,800,S,1687,Written in England and most likely in Northumbria to judge by the script. The fragments come from the monastery of Werden.,,,,"Orosius, Historia adversus paganos 7.41, 10; 42, 13.",Parchment,,,TM 67854,1,2/18/2016 16:23:19,11/20/2016 11:44:53,,,,,,"Script is bold Anglo-Saxon minuscule: **a** is mostly open, occasionally it is also closed by an added third stroke; **d** has two forms; ligatures are not infrequent, e.g. **nt** with pendant **t**, **sti**, **ti**, **tio**. Small contemporary glosses. Corrections in Caroline minuscule saec. X. Here and there post-medieval scribbles and transcriptions.","☛ Removed from PrTh I 130.  ☛Formerly Düsseldorf, Universitäts- und Landesbibliothek Hs. Z 4/2. ☛Formerly Düsseldorf, Universitäts- und Landesbibliothek M 041. ☛Formerly Düsseldorf, Universitäts- und Landesbibliothek Pr. th. I.130.",67,Düsseldorf,Universitäts- und Landesbibliothek,51.227741,6.773456,http://elmss.nuigalway.ie/api/v1/catalogue/1990,http://elmss.nuigalway.ie/catalogue/1990
1991,1840,Anglo-Saxon Minuscule,VIII–IX,701,900,S,1688,"Written in an Anglo-Saxon centre, presumably in Germany. The fragment served as jacket to an account towards the end of the sixteenth century; cf. the entry 'Des haues (?) Vehusen Vascht Beden Register'. It came from the monastery of Werden to which Viehausen belonged.",,,,"Beda, Homiliae (1.8, 10).",Parchment,,,TM 67855,1,2/18/2016 16:23:19,11/20/2016 11:45:59,,,,,,Script is pointed Anglo-Saxon minuscule: the top of **a** is distinctly pointed; **d** has two forms; **i**-longa occurs initially; an elongated round **s** occurs at line-end; descenders are long and tend to lean slightly to the right.,"☛Formerly Düsseldorf, Universitäts- und Landesbibliothek StAD Z 4 Nr. 8.",67,Düsseldorf,Universitäts- und Landesbibliothek,51.227741,6.773456,http://elmss.nuigalway.ie/api/v1/catalogue/1991,http://elmss.nuigalway.ie/catalogue/1991
1992,1841,Anglo-Saxon Majuscule,VIII,701,800,S,1689,Written presumably in England. In the Middle Ages our manuscript formed part of a volume which included Edinburgh Adv. MSS 18. 6. 12 and 18. 7. 7. Belonged to the abbey of Thorney (cf. the ex-libris 'saec. XIII' on fol. 1v of 18. 7. 8 and on fol. 1 of 18. 6. 12) and acquired later by Henry Savile of Banke.,,,,"Augustinus, De Trinitate.",Parchment,,,TM 67856,1,2/18/2016 16:23:19,11/20/2016 11:46:33,,,,,,"Script is broad, somewhat awkward Anglo-Saxon majuscule: **d** has the minuscule form; **n** is mostly minuscule, **S** mostly majuscule; **r** has two forms, the minuscule predominating and easily mistaken for **n**.",,343,Edinburgh,National Library,55.9533,-3.1883,http://elmss.nuigalway.ie/api/v1/catalogue/1992,http://elmss.nuigalway.ie/catalogue/1992
1993,1842,Anglo-Saxon Minuscule,VIII¹,701,750,S,1690,"Written apparently in England, to judge by palaeographical considerations. It is probable that folios 3 and 6, 17 and 22, 26 and 29 of Edinburgh MS Adv. 18. 6. 12 formed part of our manuscript: they have the same written space area. For provenance see the [preceding item](https://elmss.nuigalway.ie/catalogue/1992).",,,,Passiones (S. Laurentius).,Parchment,,,TM 67857,1,2/18/2016 16:23:19,11/20/2016 11:47:48,,,,,,"Script is graceful Anglo-Saxon minuscule: **d** has two forms; **i**-longa occurs initially; the **ti** ligature resembles **q** with suprascript **i**; suprascript **u** and subscript letters frequent (in **ui**, **ni**, **fi**, **nt**); **m** written sideways on the line at line-end.",,343,Edinburgh,National Library,55.9533,-3.1883,http://elmss.nuigalway.ie/api/v1/catalogue/1993,http://elmss.nuigalway.ie/catalogue/1993
1994,1843,Anglo-Saxon Minuscule,VIII ex,776,800,S,1691,"Written apparently in England, to judge by the script. For provenance see CLA [12.1689](https://elmss.nuigalway.ie/catalogue/1992).",,,,"Gregorius Magnus, Homiliae in Evangelia (2.19, 20).",Parchment,,,TM 67858,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,Script is fairly expert Anglo-Saxon minuscule of the Northumbrian type with descenders ending in hair-lines.,,343,Edinburgh,National Library,55.9533,-3.1883,http://elmss.nuigalway.ie/api/v1/catalogue/1994,http://elmss.nuigalway.ie/catalogue/1994
2001,1851,Anglo-Saxon Minuscule,VIII ex,776,800,S,1698,Written in an Anglo-Saxon centre in Germany.,,,,"Hieronymus, Commentarii in Matthaeum (1.5; 3.17-18)",Parchment,,,TM 67860,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,,"Script, by more than one hand, is expert Anglo-Saxon minuscule with theta-shaped e and long descenders: a has two forms; c with pendant i could be mistaken for q; ꝺ seems consistently uncial; the form of Ᵹ has a protruding chest and resembles the Arabic numeral 3; i-longa occurs here and there initially; many ascenders are club-shaped, a sign of Continental influence. This type, or something similar to it, is seen in the fragments of Jerome's Letters in Marburg and Cambridge (Mass.) and in other manuscripts including the anonymous commentary on Matthew in the Fulda Priesterseminar and formerly also in Dresden (CLA [2.146](https://elmss.nuigalway.ie/catalogue/459) and [12.••146](https://elmss.nuigalway.ie/catalogue/1964), [8.1181](https://elmss.nuigalway.ie/catalogue/1655), [1731](https://elmss.nuigalway.ie/catalogue/2036) and [1732](https://elmss.nuigalway.ie/catalogue/2037)). Small corrections in Caroline minuscule ca. saec. X. Small post-medieval scribbles.","☛ Bischoff, Katalog 1 p. 280 no. 1333",115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/2001,http://elmss.nuigalway.ie/catalogue/2001
